,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,,,,0.00,0.50
Inventory Days,0.0,,,,0.00,0.00
Days Payable,,,,,,
Cash Conversion Cycle,0.0,,,,0.00,0.50
Working Capital Days,901.14,,,,613.64,435.60
ROCE %,,3.83,3.29,2.64,3.72,7.32
