,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,1.8,51.42,25.67,6.79,31.13,17.11,7.18,1.0
Expenses,0.41,0.55,0.33,0.39,0.33,2.38,50.98,24.85,6.78,31.33,18.84,6.89,0.7
Operating Profit,-0.41,-0.55,-0.33,-0.39,-0.33,-0.58,0.44,0.82,0.01,-0.2,-1.73,0.29,0.3
OPM %,,,,,,-32.22,0.86,3.19,0.15,-0.64,-10.11,4.04,30.0
Other Income,1.24,1.34,0.50,1.03,1.07,0.99,1.29,1.2,2.25,1.79,2.43,2.03,2.01
Interest,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.83,0.79,0.17,0.64,0.74,0.41,1.73,2.02,2.26,1.59,0.7,2.32,2.31
Tax %,25.30,25.32,70.59,28.12,27.03,26.83,27.75,27.72,27.88,27.67,27.14,27.59,27.71
Net Profit,0.62,0.59,0.05,0.46,0.53,0.29,1.25,1.46,1.63,1.14,0.51,1.67,1.66
EPS in Rs,0.17,0.17,0.01,0.13,0.15,0.08,0.35,0.41,0.46,0.32,0.14,0.47,0.46
