,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44
Public,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.55,95.55
No. of Shareholders,1645.0,1625.0,1629.0,1628.0,1631.0,1631.0,1632.0,1614.0,1679.0
