,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,2454,2520,2479,2482,2496,2557,2605,2770,3017,3356,3741,4082,4623
Interest,1185,1140,1120,1104,1078,1046,1071,1130,1340,1543,1734,2006,2204
Expenses,662,802,1063,910,574,795,630,879,940,912,902,1174,1391
Financing Profit,607,578,297,468,845,717,904,760,736,901,1105,902,1028
Financing Margin %,25,23,12,19,34,28,35,27,24,27,30,22,22
Other Income,4,0,56,0,1,17,52,26,50,52,93,89,73
Depreciation,25,25,26,25,24,24,28,28,28,30,36,39,39
Profit before tax,586,553,327,443,822,710,927,759,759,923,1163,952,1062
Tax %,26,26,25,26,26,26,26,26,26,26,26,25,27
Net Profit,435,410,245,329,611,528,687,562,563,685,855,710,773
EPS in Rs,5.30,5.00,2.99,4.01,7.44,6.43,8.36,6.84,6.85,8.33,10.40,8.64,9.40
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
