,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.96,37.75,44.66,48.43,53.07,69.19,61.36,82.13,65.38,75.2,72.72,80.47,79.69
Expenses,26.69,32.56,38.36,39.81,43.61,59.86,52.15,70.73,56.1,66.89,65.31,68.77,66.7
Operating Profit,4.27,5.19,6.3,8.62,9.46,9.33,9.21,11.4,9.28,8.31,7.41,11.7,12.99
OPM %,13.79,13.75,14.11,17.8,17.83,13.48,15.01,13.88,14.19,11.05,10.19,14.54,16.3
Other Income,0.26,0.94,0.24,0.54,0.52,1.37,1.21,0.8,0.55,1.78,4.03,0.88,0.51
Interest,2.32,2.35,2.58,2.08,2.09,3.03,1.78,1.7,1.8,2.21,2.03,1.72,1.75
Depreciation,1.9,1.88,2.28,2.07,2.17,2.19,2.15,2.21,2.26,1.48,1.14,1.31,1.58
Profit before tax,0.31,1.9,1.68,5.01,5.72,5.48,6.49,8.29,5.77,6.4,8.27,9.55,10.17
Tax %,58.06,20.0,36.31,26.15,27.8,27.19,23.88,25.81,27.04,26.72,18.38,26.18,25.17
Net Profit,0.14,1.51,1.07,3.69,4.13,3.98,4.94,6.14,4.2,4.7,6.76,7.05,7.62
EPS in Rs,0.08,0.88,0.63,2.16,2.42,2.33,2.89,3.59,2.46,2.75,3.95,4.12,4.45
