,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,4,6,6,11,11,11,11,11
Reserves,3,2,9,14,12,22,27,34,36
Borrowings,6,6,15,27,32,40,37,33,34
Other Liabilities,12,15,30,44,42,48,36,46,41
Total Liabilities,21,27,60,90,98,121,112,124,123
Fixed Assets,1,3,7,12,12,10,9,8,9
CWIP,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0
Other Assets,20,23,53,78,86,111,103,116,114
Total Assets,21,27,60,90,98,121,112,124,123
