,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-12-01
Promoters,40.88,27.95,27.95,19.77,19.77,19.77,19.77
Public,59.12,72.05,72.05,80.23,80.23,80.23,80.23
No. of Shareholders,9783.0,10173.0,10141.0,10131.0,10016.0,10957.0,11456.0
