,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11.0
Reserves,150,66,45,-27,-60,-92,-212,-238,-417,-508,-531,-412,38.0
Preference Capital,0,0,0,0,0,0,0,250,250,256,250,489,
Borrowings,503,588,625,602,621,561,399,207,281,238,273,18,90.0
Other Liabilities,562,711,625,782,730,718,893,700,695,684,615,709,199.0
Total Liabilities,1226,1376,1306,1368,1302,1198,1091,680,570,424,368,327,337.0
Fixed Assets,258,268,282,245,226,209,194,113,23,20,18,17,18.0
CWIP,1,3,0,0,0,1,1,1,0,0,0,0,0.0
Investments,3,3,0,0,18,18,19,28,0,1,1,62,97.0
Other Assets,965,1102,1024,1122,1058,970,877,539,547,404,349,248,221.0
Total Assets,1226,1376,1306,1368,1302,1198,1091,680,570,424,368,327,337.0
