,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.63,43.26,43.55,43.64,43.64,43.58,43.58,43.58
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,57.36,56.73,56.44,56.35,56.35,56.41,56.41,56.41
No. of Shareholders,22953.0,22778.0,22685.0,22640.0,22630.0,27613.0,26740.0,26204.0
