,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,163.31,139.42,171.91,137.1,199.87,201.41,164.1,161.14,212.33,215.78,217.08,161.25,250.71
Expenses,158.14,129.97,161.98,128.61,187.36,191.21,155.43,151.21,207.6,207.52,204.12,153.6,238.64
Operating Profit,5.17,9.45,9.93,8.49,12.51,10.2,8.67,9.93,4.73,8.26,12.96,7.65,12.07
OPM %,3.17,6.78,5.78,6.19,6.26,5.06,5.28,6.16,2.23,3.83,5.97,4.74,4.81
Other Income,0.06,0.05,0.05,0.05,0.05,0.02,0.05,0.07,0.05,0.01,0.04,0.09,0.03
Interest,0.73,0.59,1.08,0.88,0.85,1.2,1.08,0.59,0.37,0.91,0.95,0.17,0.36
Depreciation,0.9,0.89,0.87,0.85,0.9,0.92,0.93,0.67,0.69,0.69,0.71,0.67,0.71
Profit before tax,3.6,8.02,8.03,6.81,10.81,8.1,6.71,8.74,3.72,6.67,11.34,6.9,11.03
Tax %,24.72,24.69,28.77,25.55,25.44,26.05,25.48,25.63,26.61,25.04,25.84,25.8,25.48
Net Profit,2.71,6.03,5.72,5.06,8.06,5.99,5.0,6.5,2.73,5.01,8.41,5.12,8.22
EPS in Rs,9.03,20.09,19.05,16.86,26.85,19.95,16.66,21.65,9.09,16.69,28.02,17.06,27.38
