,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,17,17,17,17,17,17,23,23,23,23
Reserves,17,15,16,25,30,38,38,42,17,47,93,85,122
Borrowings,43,67,68,56,42,92,86,92,83,87,60,43,70
Other Liabilities,25,48,54,39,30,55,55,63,34,18,25,21,24
Total Liabilities,95,142,149,137,119,202,196,214,152,175,201,172,239
Fixed Assets,1,1,15,14,13,45,43,40,37,26,26,25,25
CWIP,0,13,0,0,0,0,0,0,0,0,1,0,0
Investments,21,30,27,22,25,31,43,45,15,48,96,85,131
Other Assets,73,98,107,101,81,126,111,128,100,101,77,62,82
Total Assets,95,142,149,137,119,202,196,214,152,175,201,172,239
