,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.46,2.51,1.6,0.91,0.38,0.16,0.63,2.75,2.51,2.37,2.22,2.06,1.97
Expenses,0.91,1.31,1.3,0.82,0.67,0.6,0.55,1.15,1.24,1.28,1.51,1.3,1.52
Operating Profit,0.55,1.2,0.3,0.09,-0.29,-0.44,0.08,1.6,1.27,1.09,0.71,0.76,0.45
OPM %,37.67,47.81,18.75,9.89,-76.32,-275.0,12.7,58.18,50.6,45.99,31.98,36.89,22.84
Other Income,0.0,0.02,0.04,0.0,0.22,0.02,0.16,0.01,0.01,0.0,-0.01,0.15,0.0
Interest,0.08,0.08,0.07,0.06,0.08,0.08,0.06,0.13,0.14,0.14,0.15,0.14,0.13
Depreciation,0.24,0.25,0.36,0.23,0.25,0.26,0.31,0.22,0.22,0.33,0.39,0.37,0.39
Profit before tax,0.23,0.89,-0.09,-0.2,-0.4,-0.76,-0.13,1.26,0.92,0.62,0.16,0.4,-0.07
Tax %,0.0,0.0,-266.67,25.0,12.5,-6.58,107.69,24.6,25.0,-17.74,0.0,25.0,28.57
Net Profit,0.23,0.89,-0.33,-0.14,-0.34,-0.81,0.02,0.95,0.69,0.74,0.17,0.3,-0.06
EPS in Rs,0.5,1.93,-0.72,-0.3,-0.74,-1.76,0.04,2.07,1.5,1.61,0.37,0.65,-0.13
