,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.77,3.48,4.26,2.6,5.01,7.36,6.92,6.78,6.89,6.03,6.25,4.25,6.48
Expenses,3.08,3.76,4.42,3.0,4.78,7.01,6.55,6.53,6.6,5.92,6.74,5.1,6.21
Operating Profit,-0.31,-0.28,-0.16,-0.4,0.23,0.35,0.37,0.25,0.29,0.11,-0.49,-0.85,0.27
OPM %,-11.19,-8.05,-3.76,-15.38,4.59,4.76,5.35,3.69,4.21,1.82,-7.84,-20.0,4.17
Other Income,0.0,0.0,0.09,0.01,0.02,0.0,0.66,0.09,0.05,0.09,0.83,0.71,0.02
Interest,0.12,0.14,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.17,0.14,0.12,0.13
Depreciation,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
Profit before tax,-0.58,-0.57,-0.36,-0.68,-0.04,0.06,0.74,0.04,0.04,-0.11,0.06,-0.4,0.02
Tax %,0.0,0.0,19.44,0.0,0.0,0.0,-6.76,0.0,0.0,0.0,-50.0,0.0,0.0
Net Profit,-0.58,-0.57,-0.29,-0.68,-0.04,0.06,0.78,0.04,0.04,-0.11,0.09,-0.4,0.02
EPS in Rs,-0.35,-0.34,-0.18,-0.41,-0.02,0.04,0.47,0.02,0.02,-0.07,0.05,-0.24,0.01
