,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,73.12,83.51,97.75,82.64,86.33,88.79,82.36,57.53,43.61,127.69,130.51,65.13
Inventory Days,33.84,41.18,32.27,61.26,64.22,112.4,126.36,115.23,116.42,152.98,108.8,144.21
Days Payable,153.34,116.78,177.21,152.38,104.05,149.87,185.34,105.45,79.3,185.72,173.38,122.52
Cash Conversion Cycle,-46.39,7.92,-47.19,-8.48,46.49,51.33,23.37,67.3,80.74,94.95,65.94,86.83
Working Capital Days,61.9,73.2,45.14,41.43,49.0,44.59,29.72,40.23,43.61,57.3,45.23,19.31
ROCE %,8.49,2.61,7.82,5.03,5.01,5.57,-5.76,-16.49,-14.57,-10.31,0.19,-0.64
