,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.94,71.1,71.15,66.12,56.76
Public,28.06,28.9,28.85,33.89,43.25
No. of Shareholders,37.0,39.0,54.0,35102.0,50318.0
