,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.83,1.83,1.83,1.83,1.83,1.83,1.83,19.93,19.93,19.93,19.93,39.86,39.86
Reserves,1.49,1.89,2.06,2.41,2.94,6.68,10.18,37.31,37.54,37.86,40.39,22.49,22.72
Borrowings,0.0,0.18,0.33,0.61,0.5,0.06,0.19,0.19,0.19,0.19,0.0,0.0,0.0
Other Liabilities,0.39,0.45,0.08,0.12,0.03,10.87,14.16,6.66,7.06,16.64,33.24,17.18,13.58
Total Liabilities,3.71,4.35,4.3,4.97,5.3,19.44,26.36,64.09,64.72,74.62,93.56,79.53,76.16
Fixed Assets,1.95,2.26,2.38,2.4,2.32,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.21,0.21,0.21,0.21,0.21,0.0,0.0,0.0,0.0,3.06,3.22,0.0,0.0
Other Assets,1.55,1.88,1.71,2.36,2.77,19.44,26.36,64.08,64.72,71.56,90.34,79.53,76.16
Total Assets,3.71,4.35,4.3,4.97,5.3,19.44,26.36,64.09,64.72,74.62,93.56,79.53,76.16
