,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Equity Capital,0,0,0,0,2
Reserves,6,11,11,12,10
Borrowings,22,13,14,11,5
Other Liabilities,25,25,70,75,32
Total Liabilities,53,49,94,98,49
Fixed Assets,12,11,10,1,1
CWIP,0,0,0,0,0
Investments,0,0,0,0,0
Other Assets,41,38,84,97,48
Total Assets,53,49,94,98,49
