,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.59,56.35,56.3,56.3,56.3,56.35,56.35,61.1,62.86
DIIs,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
Public,31.38,43.62,43.67,43.68,43.68,43.63,43.63,38.88,37.1
No. of Shareholders,2442.0,2481.0,2786.0,2406.0,2154.0,1962.0,1987.0,2033.0,2025.0
