,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,162.07,187.49,201.11,133.45,176.48,159.88,186.39,187.41,203.12,170.33,173.61,162.29,201.16
Expenses,153.37,175.82,185.25,126.96,168.14,151.94,178.2,178.54,194.42,162.45,166.83,156.58,192.99
Operating Profit,8.7,11.67,15.86,6.49,8.34,7.94,8.19,8.87,8.7,7.88,6.78,5.71,8.17
OPM %,5.37,6.22,7.89,4.86,4.73,4.97,4.39,4.73,4.28,4.63,3.91,3.52,4.06
Other Income,3.92,1.7,5.32,2.6,3.14,4.17,4.67,3.32,4.07,2.89,4.4,3.68,3.61
Interest,3.38,2.69,3.38,3.0,2.89,4.2,4.11,3.23,3.45,3.14,4.06,3.37,3.61
Depreciation,5.26,3.57,5.21,3.76,3.43,3.56,4.4,4.01,4.06,3.78,3.02,2.3,2.72
Profit before tax,3.98,7.11,12.59,2.33,5.16,4.35,4.35,4.95,5.26,3.85,4.1,3.72,5.45
Tax %,20.6,-5.2,40.51,35.62,38.18,22.99,10.34,23.84,28.14,25.97,29.51,26.88,21.65
Net Profit,3.16,7.49,7.49,1.5,3.19,3.35,3.89,3.77,3.79,2.85,2.89,2.71,4.27
EPS in Rs,8.18,19.38,19.38,3.88,8.25,8.67,10.07,9.76,9.81,7.37,7.48,7.01,11.05
