,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-7,-9,6,-4,0,4
Cash from Investing Activity,0,0,0,0,-1,0
Cash from Financing Activity,7,9,-6,5,1,-3
Net Cash Flow,0,0,0,1,0,0
