,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,10,10,10,10,26,35
Reserves,0,0,0,2,5,346,340
Borrowings,0,6,0,5,7,5,5
Other Liabilities,2,1,3,22,35,32,41
Total Liabilities,9,17,13,39,57,409,421
Fixed Assets,0,0,0,0,1,1,1
CWIP,0,0,0,0,0,0,0
Investments,0,0,0,0,0,348,348
Other Assets,9,17,13,39,56,60,72
Total Assets,9,17,13,39,57,409,421
