,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.63,68.63,74.85,74.85,43.77,43.77
FIIs,0.0,0.0,0.0,0.0,0.53,0.46
Public,31.37,31.37,25.15,25.15,55.71,55.78
No. of Shareholders,99.0,55.0,52.0,100.0,3456.0,21331.0
