,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,39,44,39,34,38,46,56,51,61,81,52,61
Inventory Days,208,84,206,185,155,231,297,178,186,188,172,185
Days Payable,14,18,50,30,12,27,18,29,49,21,27,32
Cash Conversion Cycle,233,110,195,189,181,250,335,199,198,248,197,214
Working Capital Days,123,86,103,98,118,143,196,154,162,181,144,168
ROCE %,12,15,26,18,13,19,12,13,11,11,11,9
