,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,36.32,41.23,67.45,61.21,73.81,50.37,64.91,73.92,44.51,32.56,58.75,48.16,37.3
Expenses,30.26,32.38,60.49,52.93,64.01,43.09,57.04,64.2,39.32,27.91,50.34,42.59,30.04
Operating Profit,6.06,8.85,6.96,8.28,9.8,7.28,7.87,9.72,5.19,4.65,8.41,5.57,7.26
OPM %,16.69,21.46,10.32,13.53,13.28,14.45,12.12,13.15,11.66,14.28,14.31,11.57,19.46
Other Income,6.79,0.43,0.7,0.36,0.43,0.68,0.16,0.21,0.97,0.46,0.59,0.22,0.31
Interest,1.76,0.82,1.54,0.97,1.13,1.09,1.85,1.59,1.44,1.39,1.44,1.77,1.52
Depreciation,3.78,3.35,3.04,3.08,2.6,1.94,1.85,2.13,2.0,2.05,2.11,2.19,2.05
Profit before tax,7.31,5.11,3.08,4.59,6.5,4.93,4.33,6.21,2.72,1.67,5.45,1.83,4.0
Tax %,20.38,17.42,17.53,17.65,17.69,17.65,17.55,17.55,17.65,20.36,20.37,20.22,16.75
Net Profit,5.83,4.22,2.54,3.79,5.36,4.06,3.56,5.12,2.24,1.33,4.34,1.46,3.33
EPS in Rs,8.64,6.25,3.76,5.61,7.94,6.01,5.27,7.59,3.32,1.97,6.43,2.16,4.93
