,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,-0.48,0.08,-4.94,-3.71,2.58,-23.08,1.51
Cash from Investing Activity,0,0,-0.92,-0.09,-0.07,-0.22,-0.05,-0.43,-0.24
Cash from Financing Activity,0,0,1.8,1.36,7.55,1.21,-0.04,21.4,3.3
Net Cash Flow,0,0,0.4,1.35,2.54,-2.72,2.49,-2.11,4.57
