,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,33.12,33.12,66.42,66.42,66.42,72.51,67.8,67.8
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71
Public,66.88,66.88,33.58,33.58,33.58,27.49,31.5,31.5
No. of Shareholders,583.0,601.0,663.0,703.0,966.0,1488.0,2976.0,3493.0
