,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,77.92,151.69,67.51,103.33,68.10,43.35,28.80,30.17,21.55
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,77.92,151.69,67.51,103.33,68.10,43.35,28.80,30.17,21.55
Working Capital Days,1053.99,1516.88,822.83,375.83,582.37,753.77,1012.62,202.11,-4.44
ROCE %,,5.00,7.36,16.09,16.63,12.70,12.89,12.57,12.03
