,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,339,339,339,339,339,1016,1524,1524,1524,1452,1419,1419,1419
Reserves,12902,13254,13660,13585,16325,20055,24008,28876,29456,36628,39985,30844,43636
Borrowings,40169,45737,47995,36916,22160,22130,21952,28192,44001,43709,48498,70671,58010
Other Liabilities,32169,32946,35002,34905,30729,37127,42197,48762,41935,52438,64774,58452,74482
Total Liabilities,85579,92276,96996,85745,69553,80329,89681,107354,116918,134228,154676,161387,177547
Fixed Assets,31858,35736,38966,45425,33678,36876,38695,41642,48952,50912,58126,68387,70826
CWIP,6127,6565,6157,3950,1914,1867,4011,9519,17170,25336,28907,25607,25496
Investments,6958,6428,5691,6113,9185,11773,12882,14297,14396,15093,18867,23689,27457
Other Assets,40636,43547,46183,30257,24776,29811,34094,41896,36400,42887,48775,43703,53768
Total Assets,85579,92276,96996,85745,69553,80329,89681,107354,116918,134228,154676,161387,177547
