,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,24,24,25,28,28,28,28,28,33,33,33
Reserves,96,106,79,24,12,116,103,62,11,2,228,218,244
Borrowings,592,585,654,675,691,615,458,403,358,432,427,401,396
Other Liabilities,192,260,272,145,145,330,170,250,283,213,249,166,98
Total Liabilities,903,975,1029,867,873,1089,760,743,680,676,938,819,771
Fixed Assets,433,558,544,513,489,551,528,505,483,427,612,589,579
CWIP,132,13,2,1,1,2,2,2,1,1,1,0,1
Investments,48,48,55,67,67,0,0,0,0,0,0,0,0
Other Assets,291,355,427,285,315,537,230,236,196,248,325,229,191
Total Assets,903,975,1029,867,873,1089,760,743,680,676,938,819,771
