,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Sales,27.1,26.08,22.39,41.67,19.97
Expenses,22.94,22.47,17.6,35.47,15.31
Operating Profit,4.16,3.61,4.79,6.2,4.66
OPM %,15.35,13.84,21.39,14.88,23.34
Other Income,0.03,0.68,0.03,0.15,0.0
Interest,1.04,0.9,1.18,1.34,1.31
Depreciation,2.06,2.06,2.24,2.73,1.94
Profit before tax,1.09,1.33,1.4,2.28,1.41
Tax %,26.61,29.32,29.29,23.25,21.99
Net Profit,0.8,0.95,0.99,1.74,1.11
EPS in Rs,1.47,1.74,1.26,2.22,1.41
