,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.5700000000000001,1.01,-0.03,4.06,-1.87
Cash from Investing Activity,-7.68,-4.64,-7.12,-6.06,-6.07
Cash from Financing Activity,7.14,3.51,7.46,1.75,8.08
Net Cash Flow,0.03,-0.12,0.31,-0.25,0.13
