,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,116.85,73.57,98.51,131.71,147.65
Inventory Days,100.04,258.79,329.3,507.9,305.25
Days Payable,248.74,82.49,160.03,398.75,106.96
Cash Conversion Cycle,-31.85,249.87,267.77,240.86,345.94
Working Capital Days,103.26,117.3,161.06,147.77,190.96
ROCE %,,10.23,11.34,11.37,12.89
