,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inventory Days,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Working Capital Days,442.59,-3.78,-16.29,-25.17,-24.66,-21.22,-5.33,8.16,2.20,53.28,19.03,6.20
ROCE %,5.43,2.77,-55.36,0.39,0.64,0.10,0.25,0.41,7.85,1.07,2.75,4.36
