,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,775.0,753.0,740.0,769.0,885.0,939.0,916.0,1366.0,1447.0,1421.0,1456.0,1284.0,1229.0
Expenses,423.0,510.0,561.0,484.0,495.0,527.0,530.0,628.0,654.0,625.0,609.0,492.0,586.0
Operating Profit,352.0,243.0,179.0,285.0,390.0,412.0,386.0,738.0,793.0,796.0,847.0,792.0,643.0
OPM %,45.0,32.0,24.0,37.0,44.0,44.0,42.0,54.0,55.0,56.0,58.0,62.0,52.0
Other Income,137.0,182.0,113.0,-2.0,103.0,47.0,67.0,-15.0,253.0,101.0,95.0,51.0,232.0
Interest,80.0,62.0,79.0,98.0,85.0,76.0,111.0,93.0,88.0,85.0,77.0,62.0,77.0
Depreciation,174.0,177.0,168.0,179.0,184.0,184.0,151.0,179.0,181.0,184.0,167.0,180.0,187.0
Profit before tax,235.0,186.0,45.0,5.0,224.0,200.0,191.0,450.0,777.0,629.0,698.0,601.0,612.0
Tax %,4.0,5.0,-8.0,-146.0,0.0,-3.0,1.0,-1.0,1.0,0.0,-4.0,4.0,3.0
Net Profit,225.0,176.0,49.0,12.0,223.0,205.0,189.0,457.0,769.0,627.0,722.0,576.0,595.0
EPS in Rs,15.34,12.0,3.33,0.84,15.18,13.97,13.23,32.01,53.85,43.93,50.57,40.36,41.65
