,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,4.97,19.64
Reserves,-0.04,-0.53,-0.77,-1.45,-1.57,-1.61,-1.63,-1.52,-1.53,-3.53,-1.41,-0.72,-6.2
Borrowings,0.52,0.1,0.11,0.0,0.0,0.0,0.0,0.01,0.02,0.07,2.17,2.52,0.08
Other Liabilities,0.18,0.19,0.15,0.09,0.11,0.09,0.07,0.08,0.05,0.08,1.89,3.13,4.53
Total Liabilities,5.63,4.73,4.46,3.61,3.51,3.45,3.41,3.54,3.51,1.59,7.62,9.9,18.05
Fixed Assets,0.31,0.25,0.2,0.17,0.16,0.15,0.14,0.13,0.04,0.04,1.1,1.1,1.1
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.06,4.48,4.26,3.44,3.35,3.3,3.27,3.41,3.47,1.55,6.52,8.8,16.95
Total Assets,5.63,4.73,4.46,3.61,3.51,3.45,3.41,3.54,3.51,1.59,7.62,9.9,18.05
