,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.06,0.9,3.47
Cash from Investing Activity,0.26,-1.02,-6.32
Cash from Financing Activity,-0.39,-0.07,4.89
Net Cash Flow,-0.07,-0.19,2.04
