,2021-03-01,2022-03-01,2023-03-01
Debtor Days,41.18,19.11,1.99
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,41.18,19.11,1.99
Working Capital Days,-117.92,-178.40,-76.03
ROCE %,,24.30,49.85
