,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,21,21,21,21,21,21,0,13,13,13,13,14
Reserves,109,109,116,135,163,183,210,280,301,308,348,393,411
Borrowings,121,118,110,85,68,94,91,114,108,137,190,268,306
Other Liabilities,33,39,66,90,93,124,130,160,159,130,145,207,205
Total Liabilities,284,287,313,331,345,422,452,555,581,589,697,882,937
Fixed Assets,239,237,236,239,249,283,309,381,387,372,476,584,659
CWIP,0,0,0,0,1,27,43,49,56,81,64,95,54
Investments,0,0,0,0,0,0,0,0,2,4,6,12,15
Other Assets,45,50,77,91,94,112,100,124,137,132,152,192,208
Total Assets,284,287,313,331,345,422,452,555,581,589,697,882,937
