,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,91.0,122.0,127.0,120.0,136.0,142.0,146.0,163.0,182.0,181.0,187.0,201.0,217.0
Expenses,83.0,106.0,107.0,108.0,117.0,124.0,129.0,144.0,158.0,156.0,163.0,174.0,184.0
Operating Profit,8.0,16.0,20.0,13.0,20.0,18.0,17.0,19.0,24.0,26.0,25.0,27.0,33.0
OPM %,9.0,13.0,16.0,11.0,14.0,13.0,12.0,12.0,13.0,14.0,13.0,14.0,15.0
Other Income,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
Interest,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0
Depreciation,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,8.0,9.0,9.0
Profit before tax,0.0,9.0,17.0,7.0,13.0,10.0,8.0,11.0,14.0,14.0,14.0,13.0,19.0
Tax %,-289.0,37.0,26.0,39.0,36.0,36.0,-57.0,22.0,31.0,23.0,23.0,26.0,27.0
Net Profit,0.0,5.0,13.0,4.0,8.0,7.0,13.0,9.0,10.0,11.0,10.0,10.0,14.0
EPS in Rs,0.03,0.41,0.97,0.31,0.63,0.51,1.01,0.65,0.73,0.8,0.78,0.73,1.01
