,2015-09-01,2015-12-01,2016-03-01,2016-06-01,2016-09-01,2016-12-01,2017-03-01,2022-03-01,2022-06-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,37.88,45.75,34.8,54.15,59.54,54.8,47.52,0.00,0.00,0.00,0.00,0.69,2.05
Expenses,19.83,22.01,35.52,25.96,26.98,30.79,74.04,0.18,0.13,0.53,0.12,0.85,1.19
Operating Profit,18.05,23.74,-0.72,28.19,32.56,24.01,-26.52,-0.18,-0.13,-0.53,-0.12,-0.16,0.86
OPM %,47.65,51.89,-2.07,52.06,54.69,43.81,-55.81,,,,,-23.19,41.95
Other Income,0.0,0.0,3.25,-25.71,1.22,6.23,6.39,0.00,0.00,-0.13,44.82,1.02,3.4
Interest,3.11,2.74,3.03,2.27,2.33,2.31,3.52,0.00,0.00,0.00,0.42,0.39,0.35
Depreciation,5.53,5.51,5.07,4.75,4.7,4.95,6.71,3.43,0.00,1.94,1.94,0.34,0.38
Profit before tax,9.41,15.49,-5.57,-4.54,26.75,22.98,-30.36,-3.61,-0.13,-2.60,42.34,0.13,3.53
Tax %,-0.11,14.85,2.33,-1.98,0.45,1.83,-3.39,0.00,0.00,0.00,0.00,0.0,0.0
Net Profit,9.42,13.19,-5.45,-4.65,26.63,22.55,-31.38,-3.60,-0.13,-2.60,42.34,0.13,3.53
EPS in Rs,5.62,7.86,-3.25,-2.77,15.88,13.44,-18.71,-2.15,-0.08,-1.55,134.05,0.41,11.18
