,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2022-03-01,2023-03-01
Debtor Days,182,124,266,334,191,195,326,553,407,636,,
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,182,124,266,334,191,195,326,553,407,636,,
Working Capital Days,138,102,208,254,138,219,383,578,480,657,,
ROCE %,26,30,9,5,18,26,17,12,4,1,,-4
