,2017-03-01,2018-03-01,2019-03-01,2019-06-01,2023-03-01,2023-10-01
Promoters,54.83,54.83,54.83,54.83,94.98,74.99
FIIs,0.15,0.0,0.0,0.0,0.0,21.05
DIIs,0.21,0.22,0.62,1.31,2.0,1.58
Public,44.81,44.95,44.55,43.86,3.01,2.38
No. of Shareholders,13271.0,14697.0,15026.0,14814.0,12022.0,11314.0
