,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,62,80,87,104,134,85,250,176,214,152,134,110
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,62,80,87,104,134,85,250,176,214,152,134,110
Working Capital Days,52,51,65,28,158,193,532,440,429,111,46,107
ROCE %,15,14,7,4,5,3,-4,5,4,3,8,13
