,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,0,-1,1,3,-4,-29
Cash from Investing Activity,0,0,-4,-3,-1,-2,-26
Cash from Financing Activity,2,-1,8,0,-2,4,66
Net Cash Flow,0,-1,3,-2,0,-1,11
