,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.49,-0.1,3.73,3.38,0.55
Cash from Investing Activity,0.01,0.01,-0.01,-4.29,-3.77
Cash from Financing Activity,-0.76,-0.59,-3.72,7.05,-1.19
Net Cash Flow,0.74,-0.67,0.0,6.14,-4.4
