,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4
Public,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6
No. of Shareholders,321.0,235.0,228.0,212.0,238.0,241.0,266.0,257.0
