,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,742.0,699.0,860.0,740.0,885.0,848.0,1093.0,1080.0,1329.0,1227.0,1274.0,1240.0,1295.0
Expenses,552.0,526.0,691.0,568.0,723.0,687.0,867.0,833.0,1017.0,861.0,958.0,897.0,913.0
Operating Profit,190.0,172.0,169.0,172.0,162.0,161.0,226.0,247.0,312.0,366.0,316.0,343.0,382.0
OPM %,26.0,25.0,20.0,23.0,18.0,19.0,21.0,23.0,23.0,30.0,25.0,28.0,30.0
Other Income,21.0,53.0,23.0,40.0,36.0,42.0,39.0,21.0,32.0,118.0,64.0,60.0,62.0
Interest,1.0,1.0,1.0,1.0,1.0,3.0,-0.0,1.0,4.0,5.0,10.0,8.0,7.0
Depreciation,23.0,23.0,22.0,24.0,22.0,25.0,21.0,21.0,25.0,24.0,23.0,24.0,25.0
Profit before tax,187.0,201.0,170.0,187.0,175.0,176.0,244.0,246.0,316.0,454.0,346.0,371.0,412.0
Tax %,23.0,21.0,22.0,20.0,21.0,21.0,20.0,22.0,22.0,22.0,23.0,26.0,21.0
Net Profit,143.0,160.0,133.0,149.0,138.0,139.0,194.0,191.0,245.0,352.0,268.0,273.0,324.0
EPS in Rs,15.26,16.87,14.18,15.83,14.59,14.65,20.63,20.19,25.96,37.37,28.43,28.87,34.25
