,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.43,55.43,55.43,55.43,55.43,55.43,55.43
Public,44.57,44.57,44.57,44.57,44.57,44.57,44.58
No. of Shareholders,138.0,108.0,106.0,104.0,106.0,163.0,152.0
