,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.78,37.53,49.26,54.0,75.61,92.31,52.03,51.97,56.62,54.32,42.15,46.65,70.54
Expenses,33.43,32.63,38.39,38.79,57.87,64.92,55.88,43.22,46.98,47.91,53.99,52.21,62.98
Operating Profit,8.35,4.9,10.87,15.21,17.74,27.39,-3.85,8.75,9.64,6.41,-11.84,-5.56,7.56
OPM %,19.99,13.06,22.07,28.17,23.46,29.67,-7.4,16.84,17.03,11.8,-28.09,-11.92,10.72
Other Income,0.55,0.98,0.62,0.33,1.37,0.49,0.87,1.41,1.34,1.94,8.3,9.13,7.52
Interest,1.13,1.44,0.7,0.72,3.97,0.46,0.75,0.78,0.91,1.25,1.34,0.83,1.12
Depreciation,1.87,1.92,2.02,1.89,1.9,1.85,1.94,2.02,2.28,2.44,2.44,1.98,2.08
Profit before tax,5.9,2.52,8.77,12.93,13.24,25.57,-5.67,7.36,7.79,4.66,-7.32,0.76,11.88
Tax %,35.93,32.54,30.33,22.66,24.92,24.83,24.34,40.35,19.64,-84.55,27.46,119.74,18.94
Net Profit,3.67,1.25,6.12,9.77,9.37,19.32,-4.66,4.58,6.12,8.74,-5.37,0.34,9.27
EPS in Rs,1.49,0.51,2.49,3.97,3.8,7.84,-1.89,1.86,2.48,3.55,-2.18,0.14,3.76
