,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.17,1.45,-0.76,0.99,1.37,-0.97,-1.1,4.19,-0.47,13.45
Cash from Investing Activity,-8.11,-1.41,-1.06,-0.77,-0.86,0.59,-0.52,-1.31,-0.19,-4.3
Cash from Financing Activity,12.0,0.39,-0.11,-0.54,0.35,-0.61,2.15,-2.29,0.0,1.22
Net Cash Flow,2.72,0.43,-1.93,-0.32,0.86,-0.99,0.54,0.59,-0.65,10.37
