,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,7,7,7,5,5,4,4,4,1,2,2,3,4
Borrowings,15,19,21,20,21,17,15,20,14,10,14,16,13
Other Liabilities,12,16,11,13,16,14,5,5,3,1,8,6,13
Total Liabilities,38,45,44,42,46,39,29,34,23,17,28,29,34
Fixed Assets,3,3,2,2,2,2,2,2,2,2,1,1,2
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,35,43,41,40,44,37,27,33,22,16,27,27,32
Total Assets,38,45,44,42,46,39,29,34,23,17,28,29,34
