,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.15,0.15,1.2,2.1,2.1,2.1
Reserves,0.45,0.52,0.1,2.0,2.01,2.06
Borrowings,2.52,1.08,0.31,0.05,0.41,0.48
Other Liabilities,5.43,1.83,0.65,0.48,0.5,0.66
Total Liabilities,8.55,3.58,2.26,4.63,5.02,5.3
Fixed Assets,0.1,0.08,0.16,0.17,0.15,0.14
CWIP,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,8.45,3.5,2.1,4.46,4.87,5.16
Total Assets,8.55,3.58,2.26,4.63,5.02,5.3
