,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,110,110,110,110,110,110,116,116,116,116,116,116,116
Reserves,128,111,-37,-315,-976,-725,-909,-1071,-1264,-2462,-2549,-888,-926
Borrowings,1623,2357,2799,3358,3836,3885,3629,3517,3479,3486,3481,1394,1393
Other Liabilities,1560,861,1112,803,822,858,717,738,734,712,720,445,472
Total Liabilities,3421,3439,3985,3956,3793,4128,3553,3300,3065,1853,1767,1068,1054
Fixed Assets,782,1136,1172,3036,2895,3142,2933,2804,2679,1704,1625,960,936
CWIP,1893,1811,2033,351,350,306,299,297,290,39,39,39,39
Investments,0,0,0,0,1,1,4,4,4,4,4,4,4
Other Assets,745,492,780,569,547,678,316,194,92,106,99,65,75
Total Assets,3421,3439,3985,3956,3793,4128,3553,3300,3065,1853,1767,1068,1054
