,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
Reserves,-8.43,-8.77,-8.79,-7.7,-7.77,-8.3,-8.34,-8.47,-8.55,-8.64,-8.72,-8.87,-8.95
Borrowings,1.63,1.8,1.36,0.61,0.49,0.04,0.0,0.1,0.3,0.44,0.67,0.73,0.0
Other Liabilities,1.26,1.27,1.27,0.01,0.06,0.04,0.01,0.03,0.13,0.02,0.05,0.04,0.93
Total Liabilities,5.26,5.1,4.64,3.72,3.58,2.58,2.47,2.46,2.68,2.62,2.8,2.7,2.78
Fixed Assets,0.23,0.22,0.2,0.17,0.15,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.1,2.25,1.83,0.95,0.84,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
Other Assets,2.93,2.63,2.61,2.6,2.59,2.18,2.1,2.1,2.32,2.26,2.44,2.34,2.42
Total Assets,5.26,5.1,4.64,3.72,3.58,2.58,2.47,2.46,2.68,2.62,2.8,2.7,2.78
