,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.18,1.39,1.56,1.6,1.77,2.47,2.55,2.67,2.89,2.92,3.07,3.3,3.45
Expenses,0.3,0.33,0.32,0.33,0.41,0.52,0.37,0.45,0.38,0.42,0.31,0.46,0.42
Operating Profit,0.88,1.06,1.24,1.27,1.36,1.95,2.18,2.22,2.51,2.5,2.76,2.84,3.03
OPM %,74.58,76.26,79.49,79.38,76.84,78.95,85.49,83.15,86.85,85.62,89.9,86.06,87.83
Other Income,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02
Interest,0.65,0.84,0.98,0.98,1.03,1.53,1.65,1.73,1.86,1.89,2.05,2.13,2.22
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.15,0.02,0.02
Profit before tax,0.22,0.21,0.26,0.28,0.32,0.41,0.52,0.48,0.62,0.59,0.57,0.7,0.81
Tax %,36.36,28.57,38.46,35.71,37.5,36.59,25.0,33.33,27.42,25.42,22.81,28.57,27.16
Net Profit,0.15,0.16,0.17,0.19,0.21,0.25,0.39,0.31,0.46,0.43,0.44,0.51,0.58
EPS in Rs,0.22,0.23,0.24,0.27,0.3,0.36,0.56,0.45,0.66,0.62,0.63,0.73,0.83
