,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07
FIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Government,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,27.9,27.9,27.91,27.9,27.91,27.92,27.92,27.92,27.91
No. of Shareholders,10231.0,10247.0,9983.0,9950.0,9851.0,9829.0,10846.0,15126.0,12929.0
