,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52
DIIs,0.04,0.04,0.04,0.04,0.29,0.29,0.29,0.05,0.05,0.05,0.05,0.05
Public,38.44,38.44,38.44,38.44,38.2,38.2,38.2,38.42,38.43,38.43,38.44,38.43
No. of Shareholders,8288.0,8536.0,8513.0,8455.0,8210.0,8285.0,8132.0,8062.0,8079.0,7966.0,7780.0,7855.0
