,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
Sales,17.72,6.48,12.77,2.59,3.07,1.07,0.47,1.05,4.21,1.82,1.49,1.37,1.09
Expenses,23.26,6.96,13.86,2.48,3.97,2.27,1.83,1.77,6.36,2.96,1.82,2.83,4.02
Operating Profit,-5.54,-0.48,-1.09,0.11,-0.9,-1.2,-1.36,-0.72,-2.15,-1.14,-0.33,-1.46,-2.93
OPM %,-31.26,-7.41,-8.54,4.25,-29.32,-112.15,-289.36,-68.57,-51.07,-62.64,-22.15,-106.57,-268.81
Other Income,0.19,0.89,3.69,1.02,0.21,1.37,2.13,0.22,0.61,0.69,2.15,0.37,0.22
Interest,0.75,0.73,0.74,0.32,0.3,0.29,0.3,0.15,0.24,0.1,0.1,0.09,0.05
Depreciation,0.5,0.44,0.43,0.18,0.17,0.13,0.1,0.09,0.08,0.07,0.11,0.03,0.04
Profit before tax,-6.6,-0.76,1.43,0.63,-1.16,-0.25,0.37,-0.74,-1.86,-0.62,1.61,-1.21,-2.8
Tax %,-105.91,-3.95,-3.5,30.16,4.31,68.0,40.54,0.0,1.08,66.13,27.33,51.24,-9.64
Net Profit,-13.58,-0.79,1.48,0.44,-1.12,-0.08,0.23,-0.74,-1.83,-0.21,1.17,-0.59,-3.08
EPS in Rs,-40.62,-2.36,3.95,1.32,-3.35,-0.24,0.69,-2.21,-5.47,-0.63,3.5,-1.76,-9.21
