,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.06,0.06,0.11,2930.61,2930.61
Reserves,-0.05,-0.06,-0.07,14117.97,13986.87
Borrowings,0.0,0.0,0.0,3841.88,5179.81
Other Liabilities,0.0,0.0,0.0,4677.75,5455.2
Total Liabilities,0.01,0.0,0.04,25568.21,27552.49
Fixed Assets,0.0,0.0,0.0,1118.49,20085.68
CWIP,0.0,0.0,0.0,19545.23,1567.33
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,0.01,0.0,0.04,4904.49,5899.48
Total Assets,0.01,0.0,0.04,25568.21,27552.49
