,2022-03-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,0.0,0.0,0.0,277
Expenses,0.0,0.0,0.0,0.0,350
Operating Profit,0.0,0.0,0.0,0.0,-72
OPM %,,,,,-26
Other Income,0.0,0.0,0.0,0.0,13
Interest,0.0,0.0,0.0,0.0,41
Depreciation,0.0,0.0,0.0,0.0,75
Profit before tax,0.0,0.0,0.0,0.0,-175
Tax %,,,,,25
Net Profit,0.0,0.0,0.0,0.0,-131
EPS in Rs,,,,,
