,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,12.49,7.33,-2.62,-2.62,-5.57,1.43
Cash from Investing Activity,0.94,5.51,1.21,1.21,-0.16,0.1
Cash from Financing Activity,-13.78,-12.88,2.83,2.83,5.09,-1.38
Net Cash Flow,-0.36,-0.04,1.42,1.42,-0.64,0.15
