,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.94,19.03,18.89,14.75,20.64,15.6,21.28,16.87,13.25,15.36,14.36,14.53,15.44
Expenses,14.83,17.26,18.19,15.1,21.48,16.7,24.18,17.72,14.21,15.78,15.01,14.62,15.28
Operating Profit,1.11,1.77,0.7,-0.35,-0.84,-1.1,-2.9,-0.85,-0.96,-0.42,-0.65,-0.09,0.16
OPM %,6.96,9.3,3.71,-2.37,-4.07,-7.05,-13.63,-5.04,-7.25,-2.73,-4.53,-0.62,1.04
Other Income,0.09,0.19,0.15,0.06,0.11,0.11,0.06,0.03,0.0,0.03,0.02,0.01,0.03
Interest,1.02,0.65,0.81,0.76,0.83,0.85,0.73,0.61,0.78,1.0,0.84,0.8,0.79
Depreciation,0.59,0.43,0.51,0.49,0.47,0.44,0.43,0.42,0.41,0.4,0.42,0.38,0.33
Profit before tax,-0.41,0.88,-0.47,-1.54,-2.03,-2.28,-4.0,-1.85,-2.15,-1.79,-1.89,-1.26,-0.93
Tax %,7.32,-5.68,34.04,3.9,3.45,2.19,0.75,3.78,2.33,2.79,14.81,1.59,2.15
Net Profit,-0.38,0.94,-0.31,-1.49,-1.96,-2.23,-3.97,-1.78,-2.1,-1.74,-1.61,-1.23,-0.9
EPS in Rs,-0.73,1.8,-0.59,-2.85,-3.75,-4.26,-7.59,-3.4,-4.01,-3.33,-3.08,-2.35,-1.72
