,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,19.79,21.83,13.59,13.8,19.5,24.56,12.06,3.35,0.64,11.86
Inventory Days,57.31,97.5,113.8,140.78,95.9,86.85,64.84,12.97,29.5,27.53
Days Payable,78.11,83.32,78.52,161.14,257.7,378.56,769.9,175.57,135.35,392.03
Cash Conversion Cycle,-1.01,36.01,48.87,-6.56,-142.3,-267.14,-693.0,-159.25,-105.21,-352.64
Working Capital Days,12.38,36.2,34.34,-73.25,-254.84,-208.84,-808.26,-293.46,-142.31,-211.01
ROCE %,,12.95,3.8,-17.77,-28.57,-22.24,-19.72,24.85,95.85,13.26
