,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6.43,-1.23,2.46,11.23,10.07,2.91,-0.03,3.44,15.47,0.97
Cash from Investing Activity,-3.66,-2.66,-11.38,-4.7,0.44,0.1,4.05,-0.6000000000000001,1.03,-10.5
Cash from Financing Activity,-2.44,4.31,8.92,-6.67,-10.43,-3.1,-4.02,-1.22,-18.03,9.37
Net Cash Flow,0.33,0.42,-0.01,-0.14,0.08,-0.09,-0.01,1.63,-1.53,-0.16
